CHILD,SEX,DOB,ETHNIC,UPN,MOTHER,MC_DOB,LA,YEAR
247575,2,20/10/2007,WBRI,P045142476113,,,Kent,2019
245715,2,04/10/2007,MWBC,N002653791181,,,Windsor and Maidenhead,2020
291199,2,27/12/2008,WROM,R062339815918,,,Oxfordshire,2022
267723,2,25/04/2005,WOTH,O009716715591,,,Medway,2020
232792,2,23/04/2008,WROM,K074881900173,,,Reading,2019
251854,2,11/11/2008,AIND,M086453200679,,,Medway,2023
264760,1,23/02/2006,OOTH,T041943779547,,,Brighton and Hove,2024
252198,1,16/08/2005,WIRT,D000152273952,,,Surrey,2022
245286,1,02/08/2004,AIND,E019266869112,,,Slough,2021
278545,1,14/09/2006,MWAS,Y052228207010,,,Portsmouth,2024
203252,1,21/09/2003,MWBC,R029600670051,,,Oxfordshire,2020
256077,1,30/07/2004,APKN,A070947355727,,,West Sussex,2019
227021,1,22/01/2002,APKN,R003783587158,,,Brighton and Hove,2024
250681,1,06/08/2007,BOTH,M040360299248,,,East Sussex,2022
285532,1,18/10/2006,ABAN,S059691099845,,,Oxfordshire,2019
226144,2,08/03/2003,CHNE,V087899880552,,,Brighton and Hove,2021
261109,1,10/12/2009,WOTH,R071411106441,,,Reading,2020
299488,2,12/03/2010,MOTH,V073630328407,,,West Sussex,2022
216145,1,15/03/2006,NOBT,B073446280711,,,Windsor and Maidenhead,2024
285302,1,01/09/2003,CHNE,R062057614652,,,Brighton and Hove,2021
204146,1,28/03/2006,OOTH,Y076812511153,,,Surrey,2024
296876,1,20/03/2008,NOBT,S074130340239,,,Medway,2022
284481,1,10/05/2008,ABAN,O024235549215,,,Wokingham,2019
268265,1,01/11/2001,REFU,S026128431110,,,Hampshire,2019
206700,1,30/07/2008,MOTH,N094662216530,,,Isle of Wight,2022
270977,1,04/08/2006,WBRI,K060529653904,,,Reading,2020
275563,2,25/08/2003,MWBC,K091390046825,,,Buckinghamshire,2024
205411,2,08/11/2002,BAFR,I096921463430,,,West Berkshire,2023
210230,2,28/12/2001,AOTH,T062202509397,,,Windsor and Maidenhead,2022
257887,1,15/07/2003,AOTH,B031392524741,,,Reading,2023
266086,2,31/07/2003,WBRI,L010478936625,,,Milton Keynes,2019
223924,1,04/06/2004,WIRI,Y086017387464,,,Brighton and Hove,2022
258062,2,06/03/2002,REFU,R072305628802,,,Southampton,2022
247765,1,06/05/2006,CHNE,X018696791901,,,Southampton,2023
294513,2,21/01/2004,APKN,J055130155778,,,Isle of Wight,2019
246438,2,14/01/2010,OOTH,X094154098196,,,West Sussex,2024
204976,2,11/08/2006,MWAS,Z058374225221,,,Hampshire,2020
269277,1,06/07/2002,WBRI,X059169900020,,,Milton Keynes,2024
205440,1,21/03/2010,OOTH,I054641950725,,,East Sussex,2020
241299,1,24/06/2007,AIND,A015467420168,,,Windsor and Maidenhead,2021
257969,2,03/01/2010,BAFR,Y037498964563,,,Milton Keynes,2024
245116,2,09/12/2005,WBRI,E097930084292,,,West Berkshire,2024
280583,1,18/09/2002,AOTH,V097092917941,,,Southampton,2024
275777,1,24/06/2004,MWBC,Z090429744578,,,Brighton and Hove,2020
264033,1,24/10/2009,NOBT,R099712216566,,,Bracknell Forest,2021
274285,2,31/03/2001,WIRT,E038809478416,,,Buckinghamshire,2022
200744,2,26/11/2009,BAFR,F040760800032,,,Milton Keynes,2021
267430,1,29/12/2007,NOBT,G059996575071,,,Milton Keynes,2019
282354,2,04/03/2002,MWBC,Z006826788356,,,West Sussex,2023
225560,2,04/10/2002,MOTH,X000594420710,,,Slough,2019
267160,2,31/01/2007,WROM,W029147158230,,,Medway,2019
243507,2,19/02/2005,WOTH,P008587611960,,,Surrey,2023
228506,2,19/11/2006,MWAS,U014128896411,,,Kent,2019
250561,1,12/04/2008,WIRI,U051485583886,,,Brighton and Hove,2022
299215,2,11/01/2010,BCRB,N051161091448,,,East Sussex,2019
205587,2,22/06/2005,WBRI,V075025962192,,,Medway,2020
263941,1,27/10/2005,BCRB,Q067798797094,,,Hampshire,2024
281677,2,15/04/2002,WIRI,F009456121534,,,Slough,2020
257486,2,16/12/2001,OOTH,K049103230537,,,Oxfordshire,2021
238417,1,20/09/2004,APKN,R066053920418,,,Oxfordshire,2022
233847,2,14/02/2002,WIRI,T001749862704,,,Slough,2023
298648,2,10/05/2009,BCRB,U092682761020,,,West Berkshire,2022
215709,1,05/10/2007,AOTH,V035204012240,,,Bracknell Forest,2021
295604,2,30/10/2009,NOBT,G086472324136,,,Isle of Wight,2023
272533,1,19/11/2003,WOTH,R060304401791,,,Milton Keynes,2023
225960,1,17/04/2000,WROM,J040226556247,,,Portsmouth,2021
285441,1,17/10/2006,WIRI,K028263255270,,,Windsor and Maidenhead,2024
249302,2,07/05/2000,AIND,T065492179368,,,Brighton and Hove,2020
203893,2,13/12/2005,WIRI,T006909329252,,,Medway,2019
265624,1,08/01/2006,CHNE,V049827455626,,,Surrey,2020
299974,2,05/09/2004,BCRB,L068093131761,,,Brighton and Hove,2024
205225,1,14/01/2001,REFU,Q004552839936,,,West Sussex,2023
276676,2,24/04/2001,NOBT,I069151954882,,,Oxfordshire,2022
276036,2,25/01/2004,WROM,L090629693077,,,Windsor and Maidenhead,2024
266681,2,15/11/2003,NOBT,Y044995075146,,,Southampton,2021
283864,1,09/03/2007,BCRB,D082548414087,,,Wokingham,2019
239642,2,31/10/2007,WROM,V078715841204,,,Windsor and Maidenhead,2019
294280,2,14/02/2006,BCRB,O021293242519,,,Kent,2021
269844,1,31/08/2000,APKN,F057527173288,,,Buckinghamshire,2024
231670,2,17/05/2005,MWBC,Y035523103095,,,Southampton,2022
289467,1,06/08/2003,BAFR,B039308823256,,,Bracknell Forest,2020
266488,2,13/10/2005,NOBT,N083436349690,,,Kent,2021
275980,1,26/02/2001,BOTH,G085212729932,,,Southampton,2022
224253,1,01/02/2005,WIRI,V051126127203,,,Buckinghamshire,2019
280564,2,28/08/2004,MOTH,K016916146805,,,Southampton,2019
291505,1,08/11/2007,BOTH,N016327223667,,,West Sussex,2024
212131,2,30/03/2010,BAFR,Z042256375763,,,Buckinghamshire,2024
282842,1,23/12/2006,APKN,A046074337322,,,Isle of Wight,2020
224416,2,21/03/2005,MWBC,J070877916505,,,Southampton,2024
251422,1,25/03/2009,REFU,O031282404237,,,Surrey,2019
229528,1,01/09/2009,MOTH,R092164999428,,,Medway,2022
235959,2,26/08/2009,REFU,D043524074464,,,West Sussex,2024
215102,2,11/08/2009,APKN,N002899065439,,,Bracknell Forest,2024
251475,1,27/03/2004,MWBC,K080408402660,,,East Sussex,2021
262922,2,26/07/2005,BAFR,K059250983209,,,Kent,2019
202886,2,31/05/2006,ABAN,V082381276470,,,Isle of Wight,2022
214517,1,26/05/2009,WIRT,N074016103905,,,West Berkshire,2021
292061,2,13/01/2010,AIND,P000839202321,,,Reading,2022
268841,2,19/12/2008,BAFR,F076945894331,,,West Berkshire,2022
280342,2,10/09/2004,CHNE,L093739750141,,,Kent,2024
207211,1,22/12/2000,ABAN,F061307195817,,,Wokingham,2019
262927,2,11/06/2004,BCRB,Y059576292748,,,West Berkshire,2020
293478,1,06/12/2005,AIND,R082379037249,,,West Berkshire,2024
202640,1,27/03/2003,WOTH,Y011007414575,,,East Sussex,2020
287255,2,26/10/2009,MWBA,H013419427847,,,Hampshire,2022
230527,2,05/07/2005,MWAS,E013989543623,,,Reading,2021
244577,1,12/07/2008,BOTH,N002973751027,,,Kent,2019
268194,2,23/11/2005,WIRT,H006978190047,,,Wokingham,2020
253528,1,19/07/2006,CHNE,T066225737230,,,Hampshire,2024
242712,1,23/04/2006,WBRI,Q038058268201,,,Wokingham,2022
285282,2,28/09/2005,WIRT,P089288467454,,,Portsmouth,2023
256845,2,16/06/2009,MOTH,C023739163814,,,Wokingham,2020
232318,1,09/11/2003,OOTH,N057458849908,,,Milton Keynes,2020
229092,2,26/07/2009,AOTH,C049802375640,,,East Sussex,2021
220383,2,12/10/2000,MWAS,Z085626234147,,,Surrey,2023
214766,1,23/05/2001,CHNE,A013502550059,,,Portsmouth,2022
227099,2,08/04/2007,OOTH,Q059822538153,,,Bracknell Forest,2024
223410,2,10/11/2009,AIND,N087655356351,,,Oxfordshire,2023
287994,2,24/06/2005,WOTH,K005473587715,,,West Berkshire,2021
297109,1,15/11/2004,MWBC,I005294442656,,,Surrey,2022
296400,2,19/06/2003,BCRB,C093501908011,,,Southampton,2023
217567,2,05/03/2006,REFU,S032968014270,,,West Berkshire,2024
207922,2,08/03/2007,WROM,L071261338777,,,Bracknell Forest,2022
297745,2,06/04/2004,WIRI,H098750718793,,,Brighton and Hove,2023
268005,1,29/01/2010,BOTH,F069995776911,,,Surrey,2019
217476,2,13/05/2008,WIRT,H089546603298,,,Surrey,2019
215196,2,20/01/2008,MWAS,W042682439080,,,Reading,2019
209044,1,19/08/2003,MWBC,K098821138158,,,Reading,2019
299670,1,31/12/2008,REFU,R087253185785,,,Buckinghamshire,2019
211222,1,01/02/2005,WOTH,C082635018325,,,Windsor and Maidenhead,2022
271336,2,18/05/2006,WBRI,V038616195216,,,Buckinghamshire,2023
270959,2,07/04/2008,MOTH,I088336021547,,,Hampshire,2020
256324,2,27/06/2007,MWBA,T072079270661,,,Wokingham,2020
296628,2,27/02/2007,WIRT,U023723957766,,,Brighton and Hove,2024
235048,2,03/08/2006,WIRT,F089302343586,,,Milton Keynes,2024
282740,1,28/07/2007,REFU,O003957348975,,,Buckinghamshire,2022
285046,2,23/07/2002,ABAN,Z046315881274,,,Windsor and Maidenhead,2023
236083,2,01/03/2009,BAFR,R032754048226,,,Bracknell Forest,2024
248300,2,12/02/2004,REFU,F021993931325,,,Oxfordshire,2019
265820,2,14/09/2000,BOTH,T019257545364,,,Isle of Wight,2019
234057,1,16/12/2001,MWBA,E041195337665,,,Surrey,2022
224079,1,26/12/2004,CHNE,H004670920720,,,Slough,2024
249559,2,31/03/2008,WBRI,M053389011985,,,Slough,2022
233426,1,22/01/2008,NOBT,V008632910901,,,Windsor and Maidenhead,2024
244789,1,27/10/2007,MWAS,Z024460500518,,,Isle of Wight,2023
265869,2,31/12/2005,BAFR,Y083343857315,,,Isle of Wight,2022
265868,2,10/08/2006,MWBC,C027460658286,,,Portsmouth,2024
273217,1,16/10/2008,AIND,B080450785970,,,Buckinghamshire,2022
243672,2,28/02/2010,MOTH,R045931523566,,,Kent,2021
236605,1,04/06/2004,WIRI,E049916690034,,,Wokingham,2022
265509,2,12/11/2006,ABAN,B049497569294,,,Windsor and Maidenhead,2019
280394,1,24/03/2002,ABAN,C001196429136,,,Slough,2022
268496,2,13/03/2003,WROM,Y065265708250,,,Milton Keynes,2024
210737,1,12/10/2006,MWAS,O084847735975,,,Hampshire,2019
270144,1,08/01/2005,AIND,H044409867697,,,Medway,2019
260921,1,29/04/2004,BCRB,M064791517348,,,West Berkshire,2022
241410,2,29/09/2006,WIRT,P022661669401,,,Kent,2022
255718,2,01/09/2000,MWBA,Y076221463255,,,Portsmouth,2020
213380,2,17/09/2008,BAFR,V071916444033,,,Slough,2022
237171,1,25/11/2009,MWBA,G093265650563,,,Surrey,2021
294648,1,01/04/2003,REFU,A011587314166,,,Portsmouth,2023
224930,2,15/01/2008,WOTH,H085929606466,,,Windsor and Maidenhead,2023
279065,2,22/05/2004,WBRI,U048513766978,,,Kent,2022
238949,1,05/01/2008,WROM,W017319203445,,,Portsmouth,2021
246161,2,07/08/2008,ABAN,M075957247468,,,Southampton,2022
236736,1,09/05/2003,BAFR,W071333121501,,,Oxfordshire,2021
224321,1,05/09/2000,BAFR,G054897579849,,,Surrey,2019
252801,2,15/12/2004,BOTH,G073239927192,,,Surrey,2021
246663,1,28/11/2002,WOTH,F062651328111,,,Surrey,2020
268385,2,20/01/2005,ABAN,E064646301835,,,Wokingham,2022
241531,1,27/05/2000,WIRT,N000733689560,,,Isle of Wight,2023
246412,2,18/09/2004,AIND,O055643508763,,,Milton Keynes,2022
238337,1,18/11/2009,ABAN,C019812011466,,,Surrey,2019
295291,1,10/03/2008,MWBA,X081859457911,,,Oxfordshire,2023
234321,2,30/11/2002,BOTH,O025291925079,,,Kent,2020
270202,1,12/09/2000,MWBC,J056348131011,,,Slough,2021
236992,2,07/11/2000,BOTH,P042366129207,,,Bracknell Forest,2022
267110,2,09/03/2007,WIRI,K009271274136,,,West Sussex,2020
294490,2,14/03/2008,BAFR,D092508084279,,,Medway,2022
269297,2,27/05/2009,BCRB,R003077666106,,,Milton Keynes,2019
264076,2,21/05/2009,ABAN,I002505939939,,,Milton Keynes,2019
272202,2,01/02/2001,REFU,V075024866667,,,Southampton,2021
219167,2,09/10/2006,MWBC,O040170117040,,,Surrey,2023
272104,2,25/03/2006,WOTH,J083963375031,,,Windsor and Maidenhead,2021
236769,1,29/10/2009,OOTH,H020790121852,,,Hampshire,2022
282591,2,17/01/2004,BCRB,S047220900954,,,Southampton,2021
233600,2,13/01/2009,NOBT,O011464263750,,,Medway,2019
267559,1,21/01/2005,BAFR,W029715060707,,,Bracknell Forest,2019
250181,1,05/02/2006,OOTH,I056390379119,,,Medway,2020
219090,2,05/12/2003,ABAN,C052276656805,,,Reading,2022
274579,1,28/03/2003,APKN,S048242693466,,,West Sussex,2024
286723,2,04/11/2007,MWBC,A060641172178,,,Oxfordshire,2020
266997,1,10/02/2001,APKN,I080336427540,,,Bracknell Forest,2023
239115,1,26/03/2010,OOTH,Y069640644039,,,Medway,2022
295183,1,16/01/2010,BAFR,Y008044127014,,,Milton Keynes,2024
225707,2,31/07/2003,BOTH,U002808068268,,,East Sussex,2022
278325,2,14/12/2002,MWBC,C084387943908,,,Isle of Wight,2023
201520,2,18/05/2006,BAFR,P083590382840,,,Portsmouth,2019
299521,1,13/11/2004,WIRT,A060430399342,,,Wokingham,2022
280052,2,29/01/2008,MWBC,D030178391581,,,Oxfordshire,2019
267035,2,04/07/2006,CHNE,C003620509851,,,Medway,2023
297233,1,21/03/2005,MWBA,Q076480613647,,,Portsmouth,2022
232500,1,14/02/2008,WROM,D048661664267,,,Isle of Wight,2024
226391,2,22/02/2004,MOTH,R043341755053,,,Slough,2021
249113,2,14/06/2000,MWBC,T032288463394,,,East Sussex,2023
203074,1,31/03/2007,WROM,T022265923212,,,Oxfordshire,2023
247085,2,10/06/2006,ABAN,B084954792032,,,Buckinghamshire,2022
277291,1,31/03/2009,MWBC,K045261896329,,,Reading,2024
268984,2,04/01/2008,OOTH,A081957662957,,,Windsor and Maidenhead,2019
258500,2,27/02/2009,BOTH,W075344338501,,,Bracknell Forest,2023
218225,2,25/09/2009,ABAN,H025528393793,,,Surrey,2020
272953,1,06/07/2001,MWAS,I006047655356,,,Brighton and Hove,2023
232217,1,10/09/2005,AIND,Q065017194404,,,Windsor and Maidenhead,2023
273112,2,04/01/2007,WIRT,L015816328226,,,Wokingham,2024
219742,2,18/01/2002,AOTH,Y032198435727,1,29/05/2015,Kent,2019
212732,1,17/01/2004,OOTH,M057850371311,,,East Sussex,2020
214532,1,12/11/2009,BOTH,S025366621372,,,Medway,2020
239222,1,25/07/2003,APKN,Y087452713787,,,West Sussex,2022
224933,1,28/08/2006,NOBT,Z094718985393,,,Oxfordshire,2024
203088,1,19/11/2006,ABAN,C051974478427,,,Brighton and Hove,2021
273272,2,03/09/2002,AIND,T001622610858,,,Reading,2020
259604,2,17/05/2006,WBRI,I067229753099,,,Reading,2019
296951,2,01/07/2002,WBRI,A000750082290,,,West Berkshire,2024
240335,1,10/03/2001,MWBC,B037895879128,,,Reading,2024
272845,1,06/11/2001,AIND,V006586719939,,,Reading,2020
288700,1,13/09/2005,REFU,A048691861524,,,East Sussex,2019
258970,2,14/12/2000,ABAN,M081533682436,,,Surrey,2020
210203,1,26/08/2003,REFU,Q056359853265,,,East Sussex,2020
296611,1,16/07/2002,BAFR,S092147307871,,,Hampshire,2024
285009,2,26/11/2000,MWBA,D034442897487,,,Isle of Wight,2021
277845,1,04/02/2010,WOTH,E063274988316,,,Slough,2022
257841,1,24/08/2004,BCRB,M009338891726,,,Reading,2019
224493,2,24/08/2006,BOTH,A076234072229,,,Hampshire,2019
217979,1,09/01/2003,ABAN,O042461559424,,,Southampton,2023
224361,2,25/09/2009,BOTH,T024468044721,,,Wokingham,2021
232282,1,14/11/2001,BOTH,F090048513347,,,Wokingham,2023
264996,2,05/09/2003,MOTH,V017843573340,,,Buckinghamshire,2024
210570,1,16/04/2008,MWBC,L036773703018,,,West Berkshire,2024
284355,2,13/01/2006,ABAN,M034753425644,,,Surrey,2024
205892,1,27/05/2008,WIRT,K030793786726,,,Slough,2024
275337,1,09/06/2003,MOTH,Z026611863603,,,West Sussex,2024
261496,1,24/03/2006,OOTH,V052969143600,,,Reading,2023
254973,1,19/02/2002,OOTH,X000135572546,,,Windsor and Maidenhead,2020
228508,1,16/01/2007,WOTH,I043934421064,,,Isle of Wight,2024
281212,2,25/11/2009,MWBA,D077637856617,,,Slough,2022
286466,2,17/04/2008,AIND,K016724764216,,,Oxfordshire,2020
254663,1,25/05/2008,BOTH,O086095147654,,,Wokingham,2019
204503,2,04/01/2007,MOTH,Q091057110390,,,Slough,2019
283943,1,03/08/2003,BOTH,M048391709965,,,Wokingham,2021
233309,2,07/07/2003,WBRI,C006297911640,,,Bracknell Forest,2020
220511,1,15/09/2007,AIND,C020328269246,,,Slough,2024
267465,1,11/12/2009,ABAN,S081932297672,,,Medway,2019
244025,2,26/12/2003,WROM,W087638765908,,,Slough,2021
282850,2,12/11/2001,APKN,Q093017100258,,,Isle of Wight,2020
216370,2,28/03/2005,NOBT,J073555880848,,,Slough,2021
281039,1,11/10/2001,AOTH,I063573652454,,,Southampton,2019
270429,2,18/04/2001,MWBC,V009834697684,,,West Sussex,2021
220680,1,25/02/2008,WBRI,M024650425269,,,Surrey,2020
297601,2,16/07/2009,CHNE,A060273957804,,,Surrey,2021
266471,1,23/12/2000,WBRI,A009229958888,,,Buckinghamshire,2023
266958,1,28/12/2008,MWBA,H032519143717,,,Slough,2019
237975,1,11/12/2001,AIND,U060047614378,,,Bracknell Forest,2024
223485,1,20/11/2006,WIRI,X071936383341,,,Hampshire,2021
241562,2,20/02/2004,APKN,A032939838168,,,Reading,2023
298233,2,27/01/2008,NOBT,P013499162845,,,Kent,2020
215835,2,23/09/2003,ABAN,L080536123418,,,Hampshire,2020
244654,1,26/09/2002,WBRI,V098432746727,,,East Sussex,2023
279642,2,21/05/2001,BAFR,N062143260274,,,Isle of Wight,2023
220201,2,23/05/2009,MWAS,D047492069902,,,Kent,2019
249894,1,19/02/2001,WBRI,F066890744090,,,West Sussex,2023
253489,1,02/08/2000,WBRI,G025561289747,,,Slough,2023
255645,2,07/10/2001,AIND,W045967634365,,,Bracknell Forest,2021
236665,2,16/07/2006,APKN,H073673558312,,,Hampshire,2024
296403,1,15/01/2006,BOTH,S057340217858,,,Milton Keynes,2023
214916,1,14/04/2009,BAFR,I025278036865,,,Slough,2024
272043,2,15/12/2004,NOBT,D057626809075,,,Hampshire,2024
261698,2,27/10/2003,AIND,N042368064094,,,Windsor and Maidenhead,2022
246178,2,13/07/2002,CHNE,H091200053739,,,Surrey,2024
280461,2,04/02/2007,WIRI,C097417026004,,,Oxfordshire,2024
285940,1,16/07/2002,WIRI,M022808281231,,,Slough,2020
250152,1,22/09/2009,MWBC,R001502097391,,,Bracknell Forest,2023
285053,1,14/09/2005,WBRI,H043189978853,,,Slough,2019
213783,2,07/10/2002,MWBC,X012114645555,,,Windsor and Maidenhead,2023
241071,1,01/08/2003,MOTH,N013355029725,,,East Sussex,2020
251850,1,16/11/2009,WBRI,S018689081775,,,Buckinghamshire,2020
296962,2,19/02/2009,BAFR,F017160463724,,,West Sussex,2020
263069,2,08/05/2000,WBRI,K047819011546,,,Slough,2020
248054,2,09/06/2000,MWBC,G056747448183,,,Brighton and Hove,2019
218400,1,31/08/2000,APKN,W025344005668,,,Wokingham,2023
216693,1,08/10/2006,BAFR,O000738173656,,,Portsmouth,2024
271444,2,17/02/2002,BOTH,U083651224584,,,Isle of Wight,2020
253545,2,27/12/2007,APKN,H036368970629,,,Oxfordshire,2024
293307,2,05/05/2005,BCRB,Y053660401789,,,Windsor and Maidenhead,2024
274483,1,21/08/2006,MWAS,Q091825184741,,,West Sussex,2024
235647,1,29/05/2008,BOTH,U026239476431,,,Slough,2020
281096,1,22/11/2003,BCRB,E036661284183,,,Hampshire,2024
213237,2,12/04/2005,CHNE,D095199486971,1,23/07/2021,Buckinghamshire,2023
244285,2,23/01/2001,WROM,Q079366988783,,,Portsmouth,2023
206834,1,25/04/2009,WBRI,N000917515216,,,Wokingham,2023
205395,2,10/07/2008,OOTH,B013719309405,,,Wokingham,2024
280305,1,18/04/2009,WOTH,N019966520464,,,East Sussex,2023
250639,1,24/11/2000,BOTH,G008023281578,,,Surrey,2021
287009,1,07/04/2009,MOTH,E008521728978,,,Windsor and Maidenhead,2021
277308,2,23/11/2000,AOTH,E067207362555,,,Southampton,2021
252295,2,10/05/2001,WIRI,W023532111948,,,Medway,2023
295432,1,13/11/2005,REFU,G070981988885,,,Bracknell Forest,2020
297289,2,04/10/2002,AIND,P077924806554,,,Reading,2024
234628,2,18/10/2008,BAFR,G089863656923,,,Milton Keynes,2024
288568,1,15/06/2006,WOTH,N015290206836,,,East Sussex,2023
289113,2,09/05/2008,AIND,E095116891928,,,West Sussex,2022
280511,2,19/03/2003,WIRI,I063217443913,,,Medway,2023
281132,1,13/10/2000,BAFR,P003548048792,,,Bracknell Forest,2024
223599,2,01/04/2004,MWAS,N007923125822,,,Hampshire,2022
275718,2,21/07/2004,NOBT,D059711157864,,,Kent,2019
266551,1,05/05/2008,AOTH,R047785282113,,,Buckinghamshire,2024
225106,1,15/04/2008,AIND,W019533283643,,,Portsmouth,2019
250925,2,07/11/2002,WBRI,I079074131139,,,Surrey,2019
245517,1,01/05/2008,WIRT,J000115998871,,,Oxfordshire,2021
209026,2,20/07/2002,WIRI,B071532896361,,,Medway,2022
227189,2,19/02/2001,BCRB,A050010647981,,,Slough,2021
272402,2,02/12/2005,WBRI,S091962072241,,,West Sussex,2024
263953,2,26/10/2005,AOTH,R060080852053,,,Portsmouth,2023
297954,1,29/08/2008,MOTH,H011251691805,,,West Sussex,2022
266901,2,25/11/2005,WOTH,A016699010025,,,East Sussex,2024
233093,1,14/12/2004,AIND,N053367300663,,,Hampshire,2019
297449,1,21/09/2009,WIRI,C086327679970,,,Portsmouth,2020
225412,1,27/03/2009,CHNE,F057145350144,,,Wokingham,2020
236379,1,08/09/2006,WIRI,O073439440058,,,Isle of Wight,2024
213736,1,06/11/2004,BAFR,L050467625398,,,Slough,2024
245662,2,16/10/2004,BAFR,Y062349472955,,,Wokingham,2021
221888,1,20/07/2001,AIND,G071013219332,,,Windsor and Maidenhead,2024
208122,2,21/03/2001,MOTH,L028578846718,,,Oxfordshire,2019
213950,1,09/10/2004,MWAS,E025277316065,,,Medway,2023
278829,2,13/08/2009,APKN,V076036598552,,,West Berkshire,2020
237813,1,04/03/2006,AIND,I090256959494,,,Bracknell Forest,2023
295930,1,18/04/2008,AOTH,E081373975868,,,Milton Keynes,2020
298822,2,26/09/2003,MOTH,P090707746145,,,Brighton and Hove,2023
268178,1,10/11/2004,AIND,K083448262412,,,Kent,2023
277390,1,21/08/2004,WOTH,U098026043745,,,Buckinghamshire,2023
261160,2,21/07/2001,MWAS,P053784888302,,,Southampton,2023
222331,2,14/03/2003,NOBT,K053712117581,,,Milton Keynes,2023
279821,2,10/07/2007,WIRI,V065208608094,,,Wokingham,2022
267188,1,21/12/2008,BCRB,J080684900482,,,Isle of Wight,2023
247314,2,30/11/2001,BCRB,W028976956616,,,West Berkshire,2023
229571,2,10/05/2008,AIND,M026653915458,,,Windsor and Maidenhead,2023
267535,2,15/11/2007,AIND,B027530918074,,,Portsmouth,2021
274601,2,22/10/2007,APKN,V095987836019,,,Brighton and Hove,2020
248879,2,29/06/2002,MOTH,S050995937654,,,West Sussex,2019
216697,2,15/01/2007,ABAN,X099997141166,,,Isle of Wight,2022
220157,1,28/06/2009,MWBC,U093319894644,,,Milton Keynes,2024
256265,1,04/05/2004,ABAN,S087214568579,,,West Berkshire,2021
266493,2,10/05/2006,WOTH,G087007585642,,,West Sussex,2019
276107,1,14/01/2007,APKN,B053741522397,,,Wokingham,2019
221960,2,24/12/2003,MWBC,L037755731363,,,Isle of Wight,2019
252376,2,17/06/2002,AOTH,W079613253126,,,Kent,2019
296250,2,02/09/2006,AOTH,R048417708583,,,Reading,2019
208971,2,17/10/2004,CHNE,P019287297937,,,Portsmouth,2022
246022,1,21/06/2002,WROM,Y089213727788,,,Kent,2023
283892,1,14/09/2001,ABAN,Y061618303378,,,Wokingham,2024
219003,2,25/04/2001,OOTH,B082471601004,,,Isle of Wight,2020
292901,2,22/05/2009,BCRB,W002571128699,,,Buckinghamshire,2023
270122,2,31/05/2003,APKN,I074345673949,,,Surrey,2023
200653,2,22/08/2006,BOTH,A089678208954,,,Hampshire,2022
298331,1,07/07/2004,AOTH,V093323515044,,,Medway,2020
282076,2,29/10/2002,MWBC,P081019542558,,,Wokingham,2019
258622,1,22/04/2003,WIRT,A065854550767,,,Bracknell Forest,2022
286675,1,10/03/2006,MWBC,H088211311876,,,Brighton and Hove,2022
269141,2,06/10/2000,ABAN,J034612232672,,,Bracknell Forest,2022
266309,1,05/03/2001,MOTH,V033180536916,,,Southampton,2023
225409,1,27/05/2008,WROM,P023970158942,,,Milton Keynes,2023
214296,1,04/06/2007,WOTH,S096616222880,,,Wokingham,2021
265513,2,30/04/2003,WROM,E013169215938,,,Portsmouth,2024
257520,2,30/11/2004,APKN,F068764509891,,,Surrey,2020
