CHILD,DECOM,RNE,LS,CIN,PLACE,PLACE_PROVIDER,DEC,REC,REASON_PLACE_CHANGE,HOME_POST,PL_POST,URN,LA,YEAR
365147,2017-02-10,P,E1,N7,U4,PR1,2017-08-23,X1,,L27 8GY,F16 9ZN,9098384,Southwark,2017
365147,2017-08-23,L,L2,N7,U4,PR1,2017-09-03,X1,ALLEG,L27 8GY,F16 9ZN,9098384,Southwark,2017
365147,2017-09-03,P,L2,N7,U5,PR1,2017-10-24,E2,,H11 8IE,U17 9XL,9425699,Southwark,2017
850642,2017-11-26,S,E1,N4,U4,PR4,,X1,CREQO,E26 8NN,I18 2NO,3609287,Bromley,2017
336381,2017-02-17,P,C2,N6,U5,PR1,2017-04-21,X1,,N1 1JY,M25 7AM,4638817,Bromley,2017
336381,2017-04-21,L,V4,N6,U5,PR1,2017-06-04,E48,,N1 1JY,M25 7AM,4638817,Bromley,2017
693410,2016-11-26,P,E1,N1,K2,PR4,2017-11-13,X1,,B7 2XA,V10 3ZT,7068233,Bromley,2017
693410,2017-11-13,L,J2,N1,K2,PR4,,X1,,B7 2XA,V10 3ZT,7068233,Bromley,2017
266902,2014-12-08,S,J1,N5,U3,PR1,2017-06-02,X1,,D28 7CN,N19 1HJ,1400179,Bromley,2017
266902,2017-06-02,T,J1,N5,U3,PR1,2017-07-27,X1,LAREQ,D28 7CN,N19 1HJ,1400179,Bromley,2017
266902,2017-07-27,P,J1,N5,K2,PR1,,X1,,W18 6ZK,A1 3VS,1461547,Bromley,2017
429851,2016-08-19,P,J3,N2,U5,PR4,2017-07-21,X1,APPRR,P25 5SZ,Z11 4XK,4120400,Bromley,2017
429851,2017-07-21,P,J3,N2,K2,PR1,,X1,,B29 4JJ,E21 7HB,5071841,Bromley,2017
143713,2017-03-30,P,D1,N1,H5,PR4,2017-08-08,X1,,C25 3AC,F1 6RM,3961631,Southwark,2017
143713,2017-08-08,T,D1,N1,H5,PR4,2017-09-17,E46,,C25 3AC,F1 6RM,3961631,Southwark,2017
569034,2017-01-09,P,L3,N2,P2,PR4,2017-07-18,E45,,H22 2HW,S6 1IN,9593565,Southwark,2017
844461,2017-01-17,P,V2,N7,P2,PR4,2018-03-04,E41,,C5 4AC,T5 4BI,5282762,Bromley,2017
261594,2016-05-02,T,C1,N8,U4,PR4,2017-05-02,X1,,N29 1ZP,U16 9HY,6941939,Southwark,2017
261594,2017-05-02,L,E1,N8,U4,PR4,2017-12-18,X1,PLACE,N29 1ZP,U16 9HY,6941939,Southwark,2017
261594,2017-12-18,P,E1,N8,P2,PR4,,X1,CREQB,Q1 2CA,Z1 8LI,5345993,Southwark,2017
769339,2017-12-16,S,V2,N3,U4,PR1,2018-03-14,E13,,F9 3MY,E14 2PQ,6287625,Hillingdon,2017
219694,2016-02-22,P,L3,N1,S1,PR4,2017-04-06,X1,,X13 6PX,F28 1WG,5597790,Southwark,2017
219694,2017-04-06,T,L3,N1,S1,PR4,2018-01-17,E48,,X13 6PX,F28 1WG,5597790,Southwark,2017
337901,2017-12-05,S,V4,N4,P1,PR0,2018-01-09,E16,,L25 1IY,L10 5ID,1453310,Bromley,2017
505723,2017-01-30,P,J2,N3,U5,PR4,2017-10-11,X1,,T30 6KY,Y28 5QO,8724354,Southwark,2017
505723,2017-10-11,L,C2,N3,U5,PR4,2018-03-11,X1,,T30 6KY,Y28 5QO,8724354,Southwark,2017
505723,2018-03-11,L,V3,N3,U5,PR4,2018-03-15,E14,,T30 6KY,Y28 5QO,8724354,Southwark,2017
302681,2016-07-04,P,C1,N8,U5,PR4,2017-07-20,X1,CARPL,G28 4LB,E24 1UF,8713597,Bromley,2017
302681,2017-07-20,P,C1,N8,K2,PR4,2017-08-15,E9,,Z4 8SY,A29 8WN,2002107,Bromley,2017
119095,2017-02-19,T,L1,N2,U4,PR1,2017-06-25,X1,CREQO,J17 3GR,R7 5QV,7894192,Southwark,2017
119095,2017-06-25,P,L1,N2,R2,PR3,2018-01-23,X1,,U20 6YQ,X25 9RM,8381624,Southwark,2017
119095,2018-01-23,T,L1,N2,R2,PR3,2018-03-17,X1,CUSTOD,U20 6YQ,X25 9RM,8381624,Southwark,2017
119095,2018-03-17,P,L1,N2,U4,PR1,,E13,,R30 6PG,L8 6NU,8585031,Southwark,2017
214178,2016-11-24,P,L2,N3,U5,PR4,2017-05-30,X1,CREQB,J19 2BN,M18 9DD,1310297,Hillingdon,2017
214178,2017-05-30,P,L2,N3,U4,PR1,2018-02-25,X1,LAREQ,N12 8BG,V21 3JO,2923189,Hillingdon,2017
214178,2018-02-25,P,L2,N3,U5,PR1,,X1,,A25 6RQ,Z27 4QE,7905324,Hillingdon,2017
981287,2017-04-25,S,J1,N4,U4,PR1,2017-05-04,X1,CREQO,U30 5MW,Z24 2RV,5684484,Southwark,2017
981287,2017-05-04,P,J1,N4,P1,PR0,2017-06-18,X1,,G11 9NS,F26 9EX,7513282,Southwark,2017
981287,2017-06-18,T,J1,N4,P1,PR0,2017-07-13,X1,OTHER,G11 9NS,F26 9EX,7513282,Southwark,2017
981287,2017-07-13,P,J1,N4,U4,PR4,2018-01-07,X1,APPRR,L13 3XK,S3 6VL,3097458,Southwark,2017
981287,2018-01-07,P,J1,N4,K2,PR4,,E48,,R18 2WH,K29 5RM,5706054,Southwark,2017
828277,2016-08-29,P,C2,N2,U4,PR1,2017-07-27,E9,,C29 6KH,I23 5ZR,3115015,Southwark,2017
830338,2016-11-10,L,L1,N1,U4,PR1,2018-03-27,X1,LAREQ,X23 6WK,V15 7SR,8511867,Hillingdon,2017
830338,2018-03-27,P,L1,N1,U2,PR1,,X1,,M19 1YK,H30 5VA,9259657,Hillingdon,2017
349082,2016-12-06,L,J2,N4,U5,PR4,2017-04-17,X1,,K26 1XR,A3 8JK,6329730,Bromley,2017
349082,2017-04-17,L,V2,N4,U5,PR4,,E7,,K26 1XR,A3 8JK,6329730,Bromley,2017
91711,2016-04-18,P,L1,N2,U4,PR1,2017-04-19,X1,CARPL,Y11 1DI,K2 4QJ,3307915,Bromley,2017
91711,2017-04-19,P,L1,N2,U5,PR4,2017-08-10,X1,CHILD,F6 5HN,S4 3UX,9621535,Bromley,2017
91711,2017-08-10,P,L1,N2,P2,PR4,2017-11-23,X1,,G18 8WW,I24 7EM,1938153,Bromley,2017
91711,2017-11-23,L,L3,N2,P2,PR4,2018-02-05,X1,CLOSE,G18 8WW,I24 7EM,1938153,Bromley,2017
91711,2018-02-05,P,L3,N2,P1,PR0,,X1,OTHER,S4 8LC,J11 2LV,3426584,Bromley,2017
632442,2017-01-25,P,V2,N3,U5,PR1,2017-07-21,X1,,W1 6GR,F1 8VJ,1245124,Bromley,2017
632442,2017-07-21,T,V2,N3,U5,PR1,,X1,,W1 6GR,F1 8VJ,1245124,Bromley,2017
373260,2017-12-02,S,C1,N3,U1,PR1,2018-02-24,X1,,R10 3YF,V4 3RC,9324681,Bromley,2017
373260,2018-02-24,T,C1,N3,U1,PR1,,X1,CLOSE,R10 3YF,V4 3RC,9324681,Bromley,2017
331462,2017-07-23,S,V2,N7,U5,PR4,2017-08-25,X1,CREQB,Y9 4CD,V25 7YD,8306102,Bromley,2017
331462,2017-08-25,P,V2,N7,K2,PR4,2017-12-10,E3,,L5 5PV,S20 4VE,6726324,Bromley,2017
836643,2017-03-17,S,L3,N4,U4,PR1,2017-07-08,X1,,U19 4SE,S28 4DD,1571070,Southwark,2017
836643,2017-07-08,L,V3,N4,U4,PR1,2017-07-17,X1,OTHER,U19 4SE,S28 4DD,1571070,Southwark,2017
836643,2017-07-17,P,V3,N4,U5,PR1,,X1,,F27 7MD,J1 1YN,4458721,Southwark,2017
317665,2017-08-07,S,L2,N5,U5,PR4,2017-09-11,E41,,R5 7EC,W6 2AR,4745773,Southwark,2017
84737,2017-09-23,S,J2,N1,U4,PR1,2017-10-12,E16,,O24 4LH,R21 7RD,2343353,Southwark,2017
84737,2017-03-03,S,C1,N3,K2,PR4,2017-04-29,X1,CARPL,G18 8EQ,L30 9LU,1054108,Southwark,2017
84737,2017-04-29,P,C1,N3,U5,PR4,2017-09-08,X1,LAREQ,E17 7SA,W29 7BL,3807336,Southwark,2017
84737,2017-09-08,P,C1,N3,U5,PR1,,E7,,D7 8KU,A25 2HE,1245053,Southwark,2017
72501,2017-07-20,S,D1,N2,U4,PR4,2017-11-07,E2,,M29 6NL,Z30 6DB,1439420,Bromley,2017
603626,2017-04-28,S,C2,N2,U4,PR4,2017-09-13,X1,CREQO,J2 1OV,X16 1YU,1910290,Southwark,2017
603626,2017-09-13,P,C2,N2,U4,PR1,,E14,,Z7 4SF,X14 8YC,5064919,Southwark,2017
195764,2016-04-12,P,V2,N2,U3,PR1,2017-11-24,X1,CHILD,T10 1IR,X11 1LY,9394433,Southwark,2017
195764,2017-11-24,P,V2,N2,S1,PR1,,X1,CUSTOD,Z26 2XC,P15 7RM,1906413,Southwark,2017
118049,2017-08-29,S,V4,N1,P1,PR0,2018-03-07,X1,,C20 4VA,Y10 8JF,1662230,Hillingdon,2017
118049,2018-03-07,T,V4,N1,P1,PR0,2018-03-27,X1,,C20 4VA,Y10 8JF,1662230,Hillingdon,2017
118049,2018-03-27,L,V4,N1,P1,PR0,,E7,,C20 4VA,Y10 8JF,1662230,Hillingdon,2017
909944,2017-02-26,T,L2,N1,U2,PR1,2017-04-29,X1,LAREQ,F19 4XM,K27 4NR,1324581,Southwark,2017
909944,2017-04-29,P,L2,N1,U4,PR1,,X1,OTHER,B28 7VV,Q5 7VE,7391863,Southwark,2017
440549,2016-06-25,P,J3,N6,U3,PR1,2017-04-26,X1,CREQO,A19 5DJ,H28 9BY,7688280,Hillingdon,2017
440549,2017-04-26,P,J3,N6,U3,PR1,,X1,LAREQ,F17 8AU,P19 7CC,9170793,Hillingdon,2017
885607,2016-12-15,P,J3,N6,K2,PR1,2017-10-17,X1,PLACE,H5 1LG,A18 8VZ,2099329,Southwark,2017
885607,2017-10-17,P,J3,N6,U4,PR1,2017-12-20,X1,CREQO,T2 5UL,O27 1BG,6885752,Southwark,2017
885607,2017-12-20,P,J3,N6,U4,PR4,2018-01-12,E17,,H21 1CP,M8 1HC,9374214,Southwark,2017
685625,2017-06-06,S,J3,N2,U5,PR1,2017-07-12,E6,,H23 5DW,S9 2DZ,7143419,Southwark,2017
792567,2015-02-15,L,D1,N7,U5,PR4,2017-09-14,X1,APPRR,Z7 7HQ,Y23 1TQ,6131180,Southwark,2017
792567,2017-09-14,P,D1,N7,P2,PR1,2017-12-10,X1,,W8 3CO,Z3 3AA,2070323,Southwark,2017
792567,2017-12-10,L,C1,N7,P2,PR1,2018-01-26,X1,,W8 3CO,Z3 3AA,2070323,Southwark,2017
792567,2018-01-26,L,C1,N7,P2,PR1,,X1,PLACE,W8 3CO,Z3 3AA,2070323,Southwark,2017
910378,2016-12-21,P,J3,N1,U5,PR1,2018-01-29,X1,ALLEG,R22 9TY,P2 5CD,5467342,Hillingdon,2017
910378,2018-01-29,P,J3,N1,U5,PR1,,X1,STAND,G7 7YN,I22 5DF,2575323,Hillingdon,2017
21847,2017-06-18,S,L1,N7,U3,PR1,,X1,,K18 4MD,H2 6II,9961492,Southwark,2017
330697,2017-02-06,P,J1,N8,K2,PR1,2017-04-25,X1,CREQB,I26 4ZT,T19 6SY,3550117,Southwark,2017
330697,2017-04-25,P,J1,N8,U4,PR1,2017-05-30,X1,,O6 3EB,N21 5HA,9738712,Southwark,2017
330697,2017-05-30,L,L1,N8,U4,PR1,2017-06-15,X1,,O6 3EB,N21 5HA,9738712,Southwark,2017
330697,2017-06-15,L,C1,N8,U4,PR1,2017-08-17,X1,ALLEG,O6 3EB,N21 5HA,9738712,Southwark,2017
330697,2017-08-17,B,J1,N8,U5,PR4,2017-12-27,X1,PLACE,Z19 6TS,S23 5JH,2527204,Southwark,2017
330697,2017-12-27,P,J1,N8,K2,PR4,,X1,,V19 5YY,K4 7HO,2917948,Southwark,2017
413915,2016-09-28,L,C2,N3,U5,PR1,2018-01-08,X1,CLOSE,I16 6IB,X6 9EE,2585343,Southwark,2017
413915,2018-01-08,P,C2,N3,U5,PR4,,X1,ALLEG,F4 3IS,R1 2JK,3504254,Southwark,2017
631575,2017-03-10,S,E1,N4,U6,PR4,2017-11-17,X1,,X2 8CF,G5 2GF,9098025,Southwark,2017
631575,2017-11-17,L,L3,N4,U6,PR4,,X1,CLOSE,X2 8CF,G5 2GF,9098025,Southwark,2017
192668,2014-06-07,P,E1,N1,U5,PR1,2017-06-18,X1,STAND,O11 3OP,G9 2BS,6968204,Hillingdon,2017
192668,2017-06-18,P,E1,N1,U4,PR1,2017-11-04,X1,CUSTOD,T18 4XY,D16 9PU,9821378,Hillingdon,2017
192668,2017-11-04,P,E1,N1,U5,PR4,2018-02-19,X1,,T16 7FC,A11 5MB,5927390,Hillingdon,2017
192668,2018-02-19,L,L2,N1,U5,PR4,,X1,APPRR,T16 7FC,A11 5MB,5927390,Hillingdon,2017
958862,2016-08-12,P,L2,N6,U4,PR1,2017-04-16,X1,OTHER,V9 7YG,L6 4ZC,6666361,Bromley,2017
958862,2017-04-16,P,L2,N6,K2,PR4,2017-07-26,X1,CARPL,Z16 7NT,M18 1EC,3741794,Bromley,2017
958862,2017-07-26,P,L2,N6,K2,PR4,2017-11-08,E3,,J15 3TZ,S27 6KY,2470080,Bromley,2017
982154,2016-06-30,S,C1,N8,U4,PR1,2017-04-08,X1,,T7 1LC,A3 6VN,3055910,Southwark,2017
982154,2017-04-08,L,L3,N8,U4,PR1,2017-07-09,X1,STAND,T7 1LC,A3 6VN,3055910,Southwark,2017
982154,2017-07-09,P,L3,N8,U3,PR1,2017-10-18,X1,ALLEG,T27 3CG,K21 9DY,3206820,Southwark,2017
982154,2017-10-18,P,L3,N8,U5,PR1,,X1,OTHER,G15 5MO,Z4 6ZL,8807807,Southwark,2017
409218,2016-10-19,P,C1,N4,K2,PR4,2017-05-27,X1,CARPL,G25 2RT,A17 9EE,4892467,Hillingdon,2017
409218,2017-05-27,P,C1,N4,U5,PR1,2017-06-01,X1,,W5 2RX,P30 2FJ,4510789,Hillingdon,2017
409218,2017-06-01,L,V2,N4,U5,PR1,,X1,,W5 2RX,P30 2FJ,4510789,Hillingdon,2017
29815,2016-12-24,P,E1,N2,P1,PR0,2017-10-28,E16,,X1 4IZ,H2 3ZO,7761280,Southwark,2017
393387,2016-11-26,P,V3,N6,A5,PR1,2017-06-04,X1,,S20 7XP,Z6 5HR,7888200,Southwark,2017
393387,2017-06-04,U,L3,N6,A5,PR1,,X1,OTHER,S20 7XP,Z6 5HR,7888200,Southwark,2017
841036,2017-02-20,P,L1,N5,U4,PR1,2017-08-10,X1,CREQO,J8 1AE,M6 8BA,3086187,Southwark,2017
841036,2017-08-10,P,L1,N5,U5,PR1,2018-03-31,X1,CREQO,Q7 2XV,V4 6TL,4169716,Southwark,2017
841036,2018-03-31,P,L1,N5,U5,PR4,,E4A,,S21 7BM,N15 7BJ,8130806,Southwark,2017
453572,2016-12-04,S,L2,N7,U4,PR1,2017-08-19,X1,CHILD,Z9 2LM,H24 7CO,7583390,Bromley,2017
453572,2017-08-19,P,L2,N7,U5,PR1,2017-12-10,X1,CUSTOD,E1 9IK,C26 3YM,1915153,Bromley,2017
453572,2017-12-10,P,L2,N7,U5,PR1,,E4A,,S9 8SL,F4 9FW,1579637,Bromley,2017
738397,2016-07-15,L,L3,N5,U4,PR1,2017-05-16,E2,,I22 3NI,J22 3HD,6437807,Southwark,2017
720055,2016-10-17,P,L3,N4,K2,PR4,2017-04-06,X1,,F19 3LR,M27 5RO,7955828,Southwark,2017
720055,2017-04-06,T,L3,N4,K2,PR4,2017-05-27,E9,,F19 3LR,M27 5RO,7955828,Southwark,2017
247180,2016-02-16,S,J1,N6,U4,PR1,2017-04-02,X1,CREQO,A22 2FU,U19 3EG,9567834,Bromley,2017
247180,2017-04-02,P,J1,N6,U2,PR1,2018-01-30,X1,CREQO,W18 6ON,U21 3QY,6008019,Bromley,2017
247180,2018-01-30,P,J1,N6,U5,PR4,,X1,,H14 1VL,Y20 4NQ,9159016,Bromley,2017
738976,2016-03-28,P,V4,N4,P1,PR0,2017-06-22,E13,,Z8 2JK,N22 2EI,6396522,Southwark,2017
767605,2017-04-08,S,V3,N7,U4,PR4,2017-07-15,X1,APPRR,Z7 1BR,O5 9AZ,9316074,Southwark,2017
767605,2017-07-15,P,V3,N7,A3,PR4,2018-02-05,X1,LAREQ,J11 8EC,L5 8FQ,9610677,Southwark,2017
767605,2018-02-05,P,V3,N7,U4,PR4,,E8,,L19 6NV,O23 8MU,5807007,Southwark,2017
6415,2014-11-28,P,J1,N4,U4,PR4,2018-02-15,X1,,B1 1QE,B20 8AU,2308160,Southwark,2017
6415,2018-02-15,T,J1,N4,U4,PR4,,X1,ALLEG,B1 1QE,B20 8AU,2308160,Southwark,2017
765303,2016-07-23,P,C2,N5,U4,PR1,2017-09-06,X1,ALLEG,U2 1RA,P12 4IN,4401091,Southwark,2017
765303,2017-09-06,P,C2,N5,U4,PR1,,X1,,R13 2QF,G25 5VY,5536187,Southwark,2017
459307,2016-12-08,P,V4,N7,U5,PR4,2017-09-05,E45,,O2 6VR,L2 9BY,3897200,Southwark,2017
21593,2017-01-23,P,L1,N7,U5,PR4,2017-10-03,X1,LAREQ,P23 9PI,R6 9DY,9650932,Southwark,2017
21593,2017-10-03,P,L1,N7,U5,PR1,,X1,CREQB,A19 1YO,L10 4WC,7400472,Southwark,2017
380303,2017-03-08,P,C2,N3,U4,PR4,2017-04-03,X1,CUSTOD,M21 8DU,B27 9EC,4178193,Southwark,2017
380303,2017-04-03,P,C2,N3,U5,PR1,2017-08-12,X1,,V25 6ZX,C4 8GU,5897717,Southwark,2017
380303,2017-08-12,L,C1,N3,U5,PR1,2017-09-26,X1,LAREQ,V25 6ZX,C4 8GU,5897717,Southwark,2017
380303,2017-09-26,P,C1,N3,U3,PR1,,X1,,Q4 3TV,J10 4TE,1313410,Southwark,2017
143799,2017-01-05,P,D1,N3,U4,PR1,2017-06-18,X1,CREQO,B22 2HX,Y29 1VA,1741290,Hillingdon,2017
143799,2017-06-18,P,D1,N3,U4,PR4,,X1,CREQB,P6 2AS,K18 3KW,3226352,Hillingdon,2017
679379,2015-05-19,P,L1,N1,U5,PR1,2017-05-02,X1,LAREQ,D21 6XP,F17 6HS,6393304,Hillingdon,2017
679379,2017-05-02,P,L1,N1,U5,PR1,2017-05-08,E17,,E8 5PF,S7 4PF,2689488,Hillingdon,2017
296330,2015-12-07,L,J1,N1,U5,PR4,2018-01-08,E9,,G1 6IG,H30 2BL,9029575,Bromley,2017
817314,2017-05-19,S,J1,N7,U5,PR1,2017-06-26,E4A,,N11 8OQ,O23 8MY,1152913,Southwark,2017
817314,2017-03-10,P,L3,N3,U5,PR1,2017-04-19,X1,,P17 1OS,C5 3FR,7217118,Southwark,2017
817314,2017-04-19,L,V3,N3,U5,PR1,2017-12-23,X1,LAREQ,P17 1OS,C5 3FR,7217118,Southwark,2017
817314,2017-12-23,P,V3,N3,U3,PR1,,E16,,A14 3PH,C16 1GY,5725860,Southwark,2017
427390,2016-08-24,S,L2,N1,P1,PR0,2017-09-17,X1,CLOSE,Y6 5NK,Z27 3RP,2301329,Bromley,2017
427390,2017-09-17,P,L2,N1,A4,PR1,,X1,OTHER,J13 6CN,Y24 1JJ,6860334,Bromley,2017
211186,2017-03-03,L,J2,N1,H5,PR4,2017-09-05,X1,,X4 8KD,L26 8GP,3834471,Southwark,2017
211186,2017-09-05,L,L2,N1,H5,PR4,2017-09-26,E2,,X4 8KD,L26 8GP,3834471,Southwark,2017
843355,2016-08-04,S,L3,N1,U4,PR4,2017-09-06,E45,,N2 6LT,I1 3TO,3903037,Southwark,2017
830831,2016-08-25,S,C1,N4,U4,PR1,2017-04-15,X1,PLACE,Q12 9WV,O5 9IZ,9134741,Bromley,2017
830831,2017-04-15,P,C1,N4,U4,PR4,2017-05-16,E3,,E11 4DP,X4 3YF,5813684,Bromley,2017
680465,2018-03-05,S,V3,N6,U4,PR1,,X1,,W11 1GJ,W16 5QY,1808692,Southwark,2017
564323,2017-04-05,S,J1,N5,U5,PR4,,E3,,F2 3SE,O10 5XR,5359126,Southwark,2017
101362,2016-08-09,P,V2,N2,U3,PR1,2017-04-04,E4B,,W13 7MJ,Q29 1AY,4009784,Bromley,2017
101362,2017-06-12,S,C2,N2,U4,PR1,2017-12-10,X1,,J3 4NB,M11 3AT,6776726,Bromley,2017
101362,2017-12-10,T,C2,N2,U4,PR1,,X1,CREQB,J3 4NB,M11 3AT,6776726,Bromley,2017
834242,2016-11-03,S,J2,N3,U4,PR1,2017-06-08,X1,PLACE,D3 8UJ,U29 9EU,5764828,Bromley,2017
834242,2017-06-08,P,J2,N3,A4,PR1,,E16,,S14 4YC,R6 8HK,7960675,Bromley,2017
201733,2017-07-16,S,L1,N1,U5,PR1,2017-10-04,X1,ALLEG,B24 1AT,Z12 7FI,1847359,Southwark,2017
201733,2017-10-04,P,L1,N1,U4,PR1,,X1,CREQB,W1 7RH,Q16 3YZ,4769995,Southwark,2017
903664,2016-11-21,P,J2,N2,R2,PR3,2017-07-19,X1,,Q21 4WX,T9 2QC,5339855,Southwark,2017
903664,2017-07-19,T,J2,N2,R2,PR3,,X1,CLOSE,Q21 4WX,T9 2QC,5339855,Southwark,2017
246302,2017-01-06,P,J3,N2,U5,PR1,2017-10-18,E2,,I30 4IN,N2 2QN,2744913,Bromley,2017
679728,2015-06-07,T,V3,N6,K2,PR4,2017-10-22,X1,,J22 7HI,U4 4ZY,6563718,Hillingdon,2017
679728,2017-10-22,L,E1,N6,K2,PR4,2018-01-10,X1,,J22 7HI,U4 4ZY,6563718,Hillingdon,2017
679728,2018-01-10,T,E1,N6,K2,PR4,,X1,CREQB,J22 7HI,U4 4ZY,6563718,Hillingdon,2017
802543,2016-06-07,L,D1,N4,U4,PR4,2017-12-29,X1,ALLEG,X15 9UM,L26 4UA,5834114,Southwark,2017
802543,2017-12-29,P,D1,N4,U3,PR1,,X1,CREQO,A25 2ZE,D16 4NI,4494392,Southwark,2017
71212,2017-09-07,S,V4,N4,U4,PR1,2018-03-07,X1,LAREQ,N15 9EM,L10 7IZ,7519862,Bromley,2017
71212,2018-03-07,P,V4,N4,U4,PR1,,X1,APPRR,X11 4RS,M4 4LW,3648869,Bromley,2017
612940,2015-10-19,P,L3,N7,U3,PR1,2017-07-17,X1,,W28 1TN,B27 9UV,1040343,Bromley,2017
612940,2017-07-17,T,L3,N7,U3,PR1,2017-10-17,E7,,W28 1TN,B27 9UV,1040343,Bromley,2017
612940,2017-09-08,S,V3,N5,U5,PR1,,X1,,K23 3KW,N4 8HO,6694624,Bromley,2017
617426,2017-09-26,S,V4,N5,K2,PR1,,X1,ALLEG,D18 2CK,Q26 8WQ,9933415,Southwark,2017
717687,2018-02-09,S,E1,N1,P1,PR0,,X1,CUSTOD,L14 8CX,F9 7CJ,7656744,Southwark,2017
635964,2016-12-23,P,L2,N3,U4,PR1,2017-10-11,X1,APPRR,C3 6VQ,V8 3ER,5986469,Southwark,2017
635964,2017-10-11,P,L2,N3,K2,PR4,2017-10-22,X1,CLOSE,W22 5BK,Q15 4UV,7494768,Southwark,2017
635964,2017-10-22,P,L2,N3,U4,PR1,,X1,PLACE,V18 2PW,T11 7DP,3785692,Southwark,2017
21038,2017-12-05,S,J1,N8,U5,PR1,2017-12-10,X1,,V25 3OL,I13 2DW,8304696,Hillingdon,2017
21038,2017-12-10,T,J1,N8,U5,PR1,,E8,,V25 3OL,I13 2DW,8304696,Hillingdon,2017
384546,2016-06-05,P,J2,N7,U5,PR1,2017-12-18,E11,,B11 1ZQ,H25 1SS,1163698,Southwark,2017
815720,2016-12-26,P,L1,N7,U3,PR1,2017-11-11,X1,PLACE,Q3 1MT,F19 2PO,3193886,Bromley,2017
815720,2017-11-11,P,L1,N7,U4,PR1,2018-02-08,X1,,U13 6HJ,U16 1HG,8949861,Bromley,2017
815720,2018-02-08,L,V2,N7,U4,PR1,,X1,OTHER,U13 6HJ,U16 1HG,8949861,Bromley,2017
133330,2016-11-11,P,J2,N8,U4,PR4,2017-07-04,X1,CARPL,P9 2SI,L15 1GE,9866362,Bromley,2017
133330,2017-07-04,P,J2,N8,U5,PR1,2018-02-28,X1,STAND,S10 1BU,M19 3PK,7726262,Bromley,2017
133330,2018-02-28,P,J2,N8,P1,PR0,,X1,OTHER,M11 3VM,X29 6XT,5827221,Bromley,2017
688239,2017-08-31,S,D1,N6,K2,PR4,,X1,LAREQ,S27 6SG,J25 9WB,9610047,Hillingdon,2017
859568,2016-08-31,P,L3,N5,U4,PR1,2017-04-23,X1,PLACE,O23 4OY,C13 4BV,8078336,Hillingdon,2017
859568,2017-04-23,P,L3,N5,U2,PR1,2017-10-06,X1,CLOSE,N18 7ZY,R8 4BE,3362266,Hillingdon,2017
859568,2017-10-06,P,L3,N5,A4,PR4,,E48,,V12 9XI,I22 3AU,2793965,Hillingdon,2017
894785,2016-09-14,L,C1,N8,K2,PR4,2017-10-20,X1,PLACE,V6 8AV,X23 9UA,8526585,Southwark,2017
894785,2017-10-20,P,C1,N8,U1,PR1,2017-11-29,X1,CUSTOD,N28 5EV,Q22 9AC,2320668,Southwark,2017
894785,2017-11-29,P,C1,N8,U5,PR1,,X1,,M7 9KO,H20 2BR,7614395,Southwark,2017
645812,2017-02-07,P,E1,N3,U5,PR4,2017-06-28,X1,,T29 4IQ,C1 6OK,4737672,Bromley,2017
645812,2017-06-28,T,E1,N3,U5,PR4,,X1,,T29 4IQ,C1 6OK,4737672,Bromley,2017
645812,2017-03-10,S,J3,N2,U5,PR1,2018-01-02,E5,,N14 8VK,X12 8CW,2910024,Bromley,2017
55690,2017-04-05,S,L1,N1,U5,PR1,2017-07-13,X1,CLOSE,T3 2XH,Y3 6KF,7776452,Bromley,2017
55690,2017-07-13,P,L1,N1,U5,PR4,2017-09-09,E45,,W15 1IS,A1 6VV,6008753,Bromley,2017
981762,2017-01-30,P,E1,N8,U3,PR1,2017-12-24,X1,,C30 1BH,J14 3KW,7530842,Bromley,2017
981762,2017-12-24,L,V2,N8,U3,PR1,2018-03-06,E14,,C30 1BH,J14 3KW,7530842,Bromley,2017
116392,2016-11-19,P,J3,N2,U4,PR4,2017-08-11,E4B,,A12 4RZ,D9 9HB,9814264,Bromley,2017
276172,2017-06-20,S,V2,N6,H5,PR4,2018-02-21,X1,,D9 8SK,R9 4KS,8002963,Bromley,2017
276172,2018-02-21,T,V2,N6,H5,PR4,2018-02-22,E46,,D9 8SK,R9 4KS,8002963,Bromley,2017
115254,2015-11-20,L,J1,N4,U5,PR4,2017-06-13,X1,,A27 7PX,I29 5NM,5189113,Southwark,2017
115254,2017-06-13,L,C1,N4,U5,PR4,2017-08-23,X1,,A27 7PX,I29 5NM,5189113,Southwark,2017
115254,2017-08-23,T,C1,N4,U5,PR4,,E45,,A27 7PX,I29 5NM,5189113,Southwark,2017
795289,2017-03-16,L,J3,N7,U4,PR4,2017-12-04,X1,OTHER,I29 8BO,S16 1FA,3671593,Hillingdon,2017
795289,2017-12-04,B,E1,N7,U4,PR4,2018-02-01,X1,CUSTOD,U1 9CZ,T6 4PM,1486722,Hillingdon,2017
795289,2018-02-01,P,E1,N7,U4,PR4,,X1,,M2 5WC,J22 9ZB,8125703,Hillingdon,2017
413831,2016-12-11,S,V2,N1,K2,PR4,2017-08-28,X1,STAND,X15 4VW,Q5 1ZI,7167028,Bromley,2017
413831,2017-08-28,P,V2,N1,U4,PR1,,X1,APPRR,Q16 5WE,I29 9CX,8935425,Bromley,2017
869871,2017-03-20,S,C1,N5,S1,PR4,2018-01-04,E47,,Q12 9RR,I8 3FI,9105487,Bromley,2017
